	userID	Location	Age
64026	83637	raleigh, north carolina, usa	57.0
64027	87007	modesto, california, usa	53.0
64028	88733	houston, texas, usa	
64029	110483	fredericton, new brunswick, canada	30.0
64030	113357	chicago, illinois, usa	28.0
64031	128732	north dighton, massachusetts, usa	31.0
64032	133416	jacksons point, ontario, canada	25.0
64033	144478	galveston, texas, usa	39.0
64034	149802	bethlehem, connecticut, usa	33.0
64035	149934	chicago, illinois, usa	44.0
64036	151101	pottstown, pennsylvania, usa	
64037	172061	portland, oregon, usa	25.0
64038	174179	huntington beach, california, usa	
64039	187232	olympia, washington, usa	83.0
64040	194669	savannah, georgia, usa	46.0
64041	198711	little canada, minnesota, usa	62.0
64042	205473	ottawa, ontario, canada	32.0
64043	206675	asheville, north carolina, usa	14.0
64044	218240	savage, minnesota, usa	35.0
64045	226879	overland park, kansas, usa	31.0
64046	234597	firenze, toscana, italy	
64047	244171	moline, illinois, usa	51.0
64048	262399	glen allen, virginia, usa	48.0
64049	266753	oakland, california, usa	
64050	269566	seattle, washington, usa	9.0
64051	274308	delray beach, florida, usa	33.0
64052	9908	woodstock, georgia, usa	36.0
64053	40943	oklahoma city, oklahoma, usa	40.0
64054	78553	el cajon, california, usa	40.0
64055	113640	seattle, washington, usa	61.0
64056	114995	bridgeville, pennsylvania, usa	32.0
64057	146298	strasbourg, alsace, france	25.0
64058	167614	seattle, washington, usa	46.0
64059	185233	winnemucca, nevada, usa	31.0
64060	212645	coal township, pennsylvania, usa	21.0
64061	227447	kelseyville, california, usa	38.0
64062	259170	carnegie, pennsylvania, usa	56.0
64063	87037	naples, florida, usa	
64064	9908	woodstock, georgia, usa	36.0
64065	72523	grand island, new york, usa	
64066	153361	jacksonville, arkansas, usa	44.0
64067	161200	catonsville, maryland, usa	43.0
64068	226545	mesa, arizona, usa	38.0
64069	248539	san diego, california, usa	
64070	9908	woodstock, georgia, usa	36.0
64071	13273	harrisburg, pennsylvania, usa	201.0
64072	20230	batavia, illinois, usa	80.0
64073	30749	florence, south carolina, usa	
64074	33179	freedonia, emilia romagna, antarctica	
64075	36256	amarillo, texas, usa	39.0
64076	36606	san marcos, california, usa	39.0
64077	43309	doylestown, ohio, usa	42.0
64078	47050	cottonwood, california, usa	55.0
64079	51450	lawrenceville, georgia, usa	54.0
64080	54492	san diego, california, usa	34.0
64081	55438	lexington, kentucky, usa	42.0
64082	78448	fairfax, virginia, usa	
64083	81370	noblesville, indiana, usa	35.0
64084	84523	apopka, ,	30.0
64085	93363	farmington hills, michigan, usa	30.0
64086	93453	palm desert, california, usa	1.0
64087	102189	bartlett, illinois, usa	27.0
64088	106273	paducah, kentucky, usa	28.0
64089	117384	some other, planet, far away...	29.0
64090	126232	branchville, new jersey, usa	29.0
64091	132083	tazewell, virginia, usa	47.0
64092	134837	kuala lumpur, wilayah persekutuan, malaysia	28.0
64093	136255	saint joseph, missouri, usa	
64094	140358	san diego, california, usa	
64095	150124	york, nebraska, usa	30.0
64096	177590	green bay, wisconsin, usa	49.0
64097	185233	winnemucca, nevada, usa	31.0
64098	186115	clarksville, tennessee,	
64099	196930	kingsport, tennessee, usa	
64100	204822	bradenton, florida, usa	
64101	208671	simi valley, california, usa	
64102	210822	new orleans, louisiana, usa	36.0
64103	219546	new albany, indiana, usa	25.0
64104	224764	rockaway, new jersey, usa	116.0
64105	226545	mesa, arizona, usa	38.0
64106	227447	kelseyville, california, usa	38.0
64107	236625	hampton, virginia, usa	38.0
64108	263460	tampa, florida, usa	31.0
64109	265115	vista, california, usa	
64110	266056	hoover, alabama, usa	47.0
64111	9908	woodstock, georgia, usa	36.0
64112	26535	hickory, mississippi, usa	41.0
64113	28591	michie, tennessee, usa	33.0
64114	67298	cape may court house, new jersey, usa	51.0
64115	98391	morrow, georgia, usa	52.0
64116	115002	stockholm, stockholm, sweden	
64117	267644	apo, armed forces pacific, usa	43.0
64118	9908	woodstock, georgia, usa	36.0
64119	26535	hickory, mississippi, usa	41.0
64120	69697	west sacramento, california, usa	24.0
64121	76352	olympia, washington, usa	58.0
64122	77940	melaka, melaka, malaysia	
64123	129358	highland, california, usa	36.0
64124	238475	little rock, arkansas, usa	34.0
64125	245963	saint louis, missouri, usa	
64126	10067	watton, norfolk, england	61.0
64127	23768	st. louis, missouri, usa	45.0
64128	56959	monroe twp., new jersey, usa	52.0
64129	75485	gainesville, florida, usa	27.0
64130	76873	vienna, virginia, usa	23.0
64131	88733	houston, texas, usa	
64132	110029	norwich, england, united kingdom	27.0
64133	126296	ramsey, huntingdon, cambridgeshire, united kingdom	41.0
64134	135681	eastleigh, hampshire, united kingdom	
64135	136509	santa barbara, california, usa	31.0
64136	146348	tigard, oregon, usa	
64137	174830	college station, texas, usa	
64138	236283	orlando, florida, usa	41.0
64139	258884	belvidere, illinois, usa	
64140	268751	sheboygan, wisconsin, usa	34.0
64141	269728	london, england, united kingdom	40.0
64142	10314	beaverton, oregon, usa	
64143	30961	albuquerque, new mexico, usa	60.0
64144	43806	delano, minnesota, usa	31.0
64145	45507	clarksburg, new jersey, usa	35.0
64146	51883	jasper, missouri, usa	31.0
64147	56554	rural hall, north carolina, usa	39.0
64148	59886	shamong, new jersey, usa	19.0
64149	60244	alvin, texas, usa	47.0
64150	69697	west sacramento, california, usa	24.0
64151	70336	pullman, washington, usa	
64152	77809	atlantic highlands, new jersey, usa	29.0
64153	81682	bluffton, south carolina,	36.0
64154	98741	fairbanks, alaska, usa	30.0
64155	117551	medford, new jersey, usa	
64156	121093	washington dc, dc, usa	32.0
64157	139688	west chicago, illinois, usa	47.0
64158	141493	dove canyon, california, usa	44.0
64159	146410	clovis, california, usa	27.0
64160	147686	farmingdale, new york, usa	34.0
64161	153718	round lake, illinois, usa	27.0
64162	161974	center rutland, vermont, usa	25.0
64163	164027	burlington, ontario, canada	
64164	164730	washington, dc, usa	
64165	169926	seattle, washington, usa	33.0
64166	170493	denver, colorado, usa	
64167	178667	freehold, new jersey, usa	34.0
64168	190925	hobe sound, florida, usa	51.0
64169	203115	freehold, new jersey, usa	
64170	223438	randolph, massachusetts, usa	31.0
64171	240568	elk  city, oklahoma, usa	34.0
64172	248749	ancramdale, new york, usa	39.0
64173	260108	monmouth junction, new jersey, usa	
64174	10354	martinsburg, west virginia, usa	15.0
64175	10354	martinsburg, west virginia, usa	15.0
64176	10354	martinsburg, west virginia, usa	15.0
64177	10354	martinsburg, west virginia, usa	15.0
64178	156111	wakefield, massachusetts, usa	15.0
64179	198930	mesquite, texas, usa	21.0
64180	10447	chicago, illinois, usa	
64181	11676	n/a, n/a, n/a	
64182	16916	hackettstown, new jersey, usa	53.0
64183	27472	bountiful, utah, usa	41.0
64184	49300	loveland, colorado, usa	
64185	85212	carrollton, texas, usa	2.0
64186	93629	baton rouge, louisiana, usa	54.0
64187	102967	olympia, washington, usa	54.0
64188	107972	tyngsboro, massachusetts, usa	
64189	113519	pleasanton, california, usa	
64190	136382	edmonton, alberta, canada	
64191	162264	hayden, ,	
64192	186570	rantoul, illinois, usa	28.0
64193	205735	mosinee, wisconsin, usa	26.0
64194	225810	el cajon, california, usa	56.0
64195	233436	portland, oregon, usa	
64196	10447	chicago, illinois, usa	
64197	31919	skokie, illinois, usa	52.0
64198	43904	hebron, ohio, usa	41.0
64199	134118	chicago, illinois, usa	
64200	143429	portland, oregon, usa	49.0
64201	151750	san luis obispo, california, usa	23.0
64202	154346	cotati, ,	24.0
64203	174920	redlands, california, usa	38.0
64204	263877	victoria, british columbia, canada	44.0
64205	10447	chicago, illinois, usa	
64206	35050	west columbia, south carolina, usa	33.0
64207	10560	chicago, illinois, usa	27.0
64208	90915	raleigh, north carolina, united states	49.0
64209	119671	spokane, washington, usa	
64210	147965	lake wales, florida, usa	
64211	10590	shah alam, selangor, malaysia	22.0
64212	143698	boston, massachusetts, usa	
64213	187517	brooklyn, new york, usa	28.0
64214	200184	asheville,, n/a, usa	
64215	10819	richmond, kentucky, usa	27.0
64216	11601	brooklyn, new york, usa	
64217	16916	hackettstown, new jersey, usa	53.0
64218	23902	london, england, united kingdom	
64219	37712	cincinnati, ohio, usa	23.0
64220	60569	chardon, ohio, usa	41.0
64221	69810	weesp, noord holland, netherlands	36.0
64222	75595	amsterdam, noord-holland, netherlands	35.0
64223	98758	calgary, alberta, canada	25.0
64224	153653	rapid city, south dakota, usa	50.0
64225	266226	new york, new york, usa	
64226	10819	richmond, kentucky, usa	27.0
64227	35050	west columbia, south carolina, usa	33.0
64228	40943	oklahoma city, oklahoma, usa	40.0
64229	56399	n/a, surrey, united kingdom	63.0
64230	56447	sturgis, michigan, usa	22.0
64231	56856	escondido, california, usa	23.0
64232	76626	london, england, united kingdom	38.0
64233	86073	middlebury, vermont, usa	20.0
64234	88283	hamburg, hamburg, germany	24.0
64235	118855	garden city, new york, usa	32.0
64236	164944	lyon, rhone, france	23.0
64237	211426	pueblo, colorado, usa	24.0
64238	226007	pueblo, colorado, usa	24.0
64239	231857	canberra, australian capital territory, australia	46.0
64240	10819	richmond, kentucky, usa	27.0
64241	83671	iowa city, ,	52.0
64242	169233	chicago, illinois, usa	27.0
64243	182987	armentia, álava, spain	
64244	10819	richmond, kentucky, usa	27.0
64245	16634	little rock, arkansas, usa	42.0
64246	25153	oakland, maryland, usa	
64247	30495	charleston, south carolina, usa	19.0
64248	32773	olathe, kansas, usa	28.0
64249	49771	san antonio, texas,	35.0
64250	55548	chamblee, georgia, usa	
64251	56399	n/a, surrey, united kingdom	63.0
64252	83637	raleigh, north carolina, usa	57.0
64253	114988	temple, texas, usa	37.0
64254	126487	kings mountain, north carolina, usa	
64255	135458	ottawa, ontario, canada	24.0
64256	143211	greenbelt, maryland, usa	
64257	149763	marlborough, massachusetts, usa	
64258	157273	dripping springs, texas, usa	37.0
64259	226922	mount pleasant, south carolina, usa	
64260	234623	scarborough, maine, usa	
64261	235105	st louis, missouri, usa	46.0
64262	265115	vista, california, usa	
64263	267444	chesapeake, virginia, usa	62.0
64264	275074	lakeland, florida, usa	41.0
64265	275281	albany, new york, usa	36.0
64266	10819	richmond, kentucky, usa	27.0
64267	11676	n/a, n/a, n/a	
64268	115572	darlington, south carolina, usa	23.0
64269	133738	indianapolis, indiana, usa	28.0
64270	143909	wuppertal, nordrhein-westfalen, germany	26.0
64271	189516	colorado springs, colorado, usa	37.0
64272	202173	duisburg, nordrhein-westfalen, germany	29.0
64273	10819	richmond, kentucky, usa	27.0
64274	69697	west sacramento, california, usa	24.0
64275	87555	lexington, kentucky, usa	31.0
64276	125774	tehran, tehran, iran	36.0
64277	159455	salmiya, medan hawalli, kuwait	
64278	10819	richmond, kentucky, usa	27.0
64279	11676	n/a, n/a, n/a	
64280	73394	san diego, california, usa	33.0
64281	101876	nicholasville, kentucky, usa	38.0
64282	102564	marseilles, illinois, usa	54.0
64283	138578	cape girardeau, missouri, usa	38.0
64284	148802	perryville, missouri, usa	34.0
64285	10819	richmond, kentucky, usa	27.0
64286	72100	new york, new york, usa	37.0
64287	93047	nashua, new hampshire, usa	52.0
64288	150706	redwood city, california, usa	
64289	10819	richmond, kentucky, usa	27.0
64290	15418	vitoria, álava, spain	23.0
64291	28543	ipoh, ,	28.0
64292	37168	bakersfield, california, usa	46.0
64293	39467	barcelona, catalunya, spain	35.0
64294	68436	downieville, california, usa	49.0
64295	77039	barcelona, catalunya, spain	35.0
64296	81560	christchurch, canterbury, new zealand	
64297	83671	iowa city, ,	52.0
64298	93018	gijón, asturias, spain	22.0
64299	110973	wiley ford, west virginia, usa	43.0
64300	121251	galt, california, usa	41.0
64301	127813	lexington, kentucky, usa	23.0
64302	171818	sacramento, california, usa	31.0
64303	177432	wichita, kansas, usa	33.0
64304	180727	richmond, virginia, usa	
64305	197659	indiana, pennsylvania, usa	49.0
64306	203968	cumberland, maryland, usa	
64307	224646	london, england, united kingdom	
64308	228445	south bend, indiana, usa	19.0
64309	235429	los altos, california, usa	19.0
64310	10819	richmond, kentucky, usa	27.0
64311	10819	richmond, kentucky, usa	27.0
64312	16172	london, england, united kingdom	25.0
64313	129716	tallahassee, florida, usa	30.0
64314	153662	ft. stewart, georgia, usa	44.0
64315	206534	evanston, illinois, usa	
64316	10819	richmond, kentucky, usa	27.0
64317	130474	nashville, tennessee, usa	33.0
64318	142093	storm lake, iowa, usa	
64319	169233	chicago, illinois, usa	27.0
64320	10819	richmond, kentucky, usa	27.0
64321	277427	gilbert, arizona, usa	48.0
64322	10819	richmond, kentucky, usa	27.0
64323	26621	haskell, new jersey, usa	
64324	52175	johnstown, pennsylvania, usa	
64325	60244	alvin, texas, usa	47.0
64326	67547	sierra madre, california, usa	42.0
64327	87929	portland, maine, usa	25.0
64328	117873	evanston, illinois, usa	50.0
64329	122429	kamuela, hawaii, usa	48.0
64330	129716	tallahassee, florida, usa	30.0
64331	140698	sandusky, ohio, usa	
64332	142524	detroit, michigan, usa	36.0
64333	206534	evanston, illinois, usa	
64334	218608	spartanburg, south carolina, usa	31.0
64335	266226	new york, new york, usa	
64336	268110	westerville, ohio, usa	
64337	10819	richmond, kentucky, usa	27.0
64338	166123	cortez, colorado, usa	32.0
64339	10819	richmond, kentucky, usa	27.0
64340	40415	san francisco, california, usa	34.0
64341	238468	humble, texas, usa	
64342	10819	richmond, kentucky, usa	27.0
64343	11601	brooklyn, new york, usa	
64344	15418	vitoria, álava, spain	23.0
64345	17003	carlsbad, california, usa	
64346	81977	minneapolis, minnesota, usa	34.0
64347	93370	cincinnati, ohio, usa	49.0
64348	129716	tallahassee, florida, usa	30.0
64349	144852	vancouver, british columbia, canada	38.0
64350	148529	minneapolis, minnesota, usa	24.0
64351	196457	seattle, washington, usa	
64352	3282	didsbury, alberta, canada	52.0
64353	10819	richmond, kentucky, usa	27.0
64354	11676	n/a, n/a, n/a	
64355	19085	menomonie, wisconsin, usa	60.0
64356	110973	wiley ford, west virginia, usa	43.0
64357	124363	tallahassee, florida, usa	36.0
64358	157273	dripping springs, texas, usa	37.0
64359	189453	tucson, arizona, usa	29.0
64360	196160	auburn, alabama, usa	22.0
64361	203968	cumberland, maryland, usa	
64362	210035	cumberland, maryland, usa	24.0
64363	248292	nolensville, tennessee, usa	34.0
64364	10819	richmond, kentucky, usa	27.0
64365	92316	middleburg heights, ohio, usa	19.0
64366	116599	tehran, tehran, iran	29.0
64367	131154	soddy-daisy, tennessee, usa	18.0
64368	142256	winfield, alberta, canada	52.0
64369	161348	palmdale, california, usa	17.0
64370	163433	edmonton, alberta, canada	
64371	183995	columbus (grandview heights), ohio, usa	49.0
64372	211307	albuquerque, new mexico, usa	26.0
64373	237175	grand rapids, michigan, usa	32.0
64374	271284	alexandria, virginia, usa	50.0
64375	273906	dortmund, nordrhein-westfalen, germany	30.0
64376	10819	richmond, kentucky, usa	27.0
64377	16721	leduc, alberta, canada	
64378	60707	manchester, new hampshire, usa	38.0
64379	129008	rapid city, south dakota, usa	44.0
64380	160679	ahwatukee, arizona, usa	44.0
64381	165234	phoenix, arizona, usa	20.0
64382	207499	las cruces, new mexico, usa	
64383	238526	charleston, south carolina, usa	
64384	259260	fair haven, michigan, usa	56.0
64385	269890	niles, michigan, usa	27.0
64386	10819	richmond, kentucky, usa	27.0
64387	22624	houston, texas, usa	28.0
64388	31556	chula vista, california, usa	51.0
64389	55492	antioch, illinois, usa	43.0
64390	64241	colorado springs, colorado, usa	43.0
64391	109416	warwick, rhode island, usa	23.0
64392	146230	bourbonnais, ,	49.0
